episode_length,episode_return,episodes,steps,steps_per_second,success
35,3.464320723693568,9485,917764,62.531980410707234,True
40,8.200215384960181,9486,917804,34.04751492058286,True
200,-2.143009574979802,9487,918004,39.61509274752078,False
21,2.8491695877189978,9488,918025,25.48448933593925,True
115,7.895110469601598,9489,918140,35.40129606721142,True
56,6.241279152880732,9490,918196,39.41596957358175,True
200,3.969361598456479,9491,918396,36.03412770483367,False
200,4.707444463896979,9492,918596,38.29279816164068,False
24,2.66520585831021,9493,918620,26.73823971669975,True
50,3.6724094452958855,9494,918670,40.36389931274712,True
34,3.317158897511664,9495,918704,32.08532427124439,True
13,2.8398347544670104,9496,918717,66.98626882247505,True
17,2.657478512714971,9497,918734,23.18073243308527,True
35,7.0145126318931625,9498,918769,33.3846016697686,True
42,8.360615518093116,9499,918811,36.15161942788095,True
26,3.3561227321624756,9500,918837,60.58116011590493,True
48,4.681864098355288,9501,918885,38.83032809318511,True
43,5.680206673256271,9502,918928,26.297569887089125,True
63,5.162359261587554,9503,918991,41.01095855713573,True
76,6.213568005540106,9504,919067,35.772668835692684,True
24,2.654516126674889,9505,919091,26.362282795232318,True
103,6.763413030165708,9506,919194,38.57487997286984,True
23,6.895622341632845,9507,919217,26.1232171943312,True
33,8.393331878185275,9508,919250,31.674661763928487,True
79,6.747608095581351,9509,919329,36.343081746209585,True
28,2.371007790831062,9510,919357,60.14404600098123,True
60,5.872616177516791,9511,919417,28.272312151157603,True
20,4.3042873716354375,9512,919437,52.65815919464217,True
42,4.616846857185164,9513,919479,34.214537968823656,True
8,1.920452766418457,9514,919487,59.54107436594026,True
36,7.771683597564702,9515,919523,33.071014606707855,True
200,-1.1268879784863481,9516,919723,39.914996925464244,False
200,2.1643952830064954,9517,919923,37.16270138194649,False
174,4.849784734728043,9518,920097,35.215633581987035,True
18,4.808892944637691,9519,920115,60.32158634305515,True
49,7.836979229450234,9520,920164,36.86067507542667,True
44,3.8642535721448033,9521,920208,26.762456330498818,True
73,4.5695006352264755,9522,920281,43.84782558261761,True
51,4.384472635653431,9523,920332,27.753595351615555,True
38,7.886736516952519,9524,920370,34.310165769214706,True
66,6.54905687294734,9525,920436,40.86938877228871,True
200,-0.7469582233078543,9526,920636,39.15781144051557,False
8,2.6271932649612424,9527,920644,61.57646493174265,True
40,5.9203569746017495,9528,920684,34.85413575134033,True
32,5.988486113548282,9529,920716,32.34456728829758,True
40,3.032224621022981,9530,920756,31.017704841413696,True
200,2.9316942646442703,9531,920956,38.26899281605112,False
16,2.198875763358603,9532,920972,23.12590789936631,True
34,2.3801050030231314,9533,921006,56.69914171809851,True
12,3.0201455367629526,9534,921018,15.326039315347675,True
21,4.33811138868332,9535,921039,61.1004017847233,True
39,5.221851701736453,9536,921078,32.384953212652036,True
18,3.7234587836265565,9537,921096,23.4459829941057,True
33,7.686683886051181,9538,921129,32.19279013962874,True
81,2.669702338499579,9539,921210,36.61995044095777,True
72,7.114906445393019,9540,921282,42.72285069985768,True
135,3.163904035854302,9541,921417,34.05000024354458,True
39,3.188755160806732,9542,921456,38.22124169025248,True
49,4.901360038822091,9543,921505,37.76993958159205,True
52,8.145937075614935,9544,921557,40.04171315322527,True
20,4.183634934425354,9545,921577,24.738668826965437,True
75,7.103356489358219,9546,921652,32.092005308594985,True
38,2.518017168103647,9547,921690,33.67858188818148,True
52,8.562396110845018,9548,921742,37.56646711372451,True
81,5.76137843174088,9549,921823,35.82837491391938,True
12,2.812640681266785,9550,921835,67.44763096780764,True
48,2.0774078407842103,9551,921883,38.27190335083001,True
79,7.214600832296484,9552,921962,33.58656967056376,True
200,0.8769097902647077,9553,922162,38.945144067089984,False
51,8.363208055496221,9554,922213,29.000321578805515,True
111,7.819910703047707,9555,922324,41.0614108182441,True
32,5.58646911621094,9556,922356,31.145686868930643,True
109,7.560879813766988,9557,922465,33.00041259616537,True
78,5.2222153562670135,9558,922543,35.18426078422052,True
37,4.95951069677584,9559,922580,33.57570266136168,True
69,4.74275958124368,9560,922649,34.19474798345647,True
22,3.350626663087255,9561,922671,56.2543516111569,True
17,3.4511864447593688,9562,922688,22.396300157395334,True
63,5.541514671260933,9563,922751,36.733388410933394,True
73,7.1286322617426885,9564,922824,33.725071622665034,True
46,7.784174191951758,9565,922870,37.493294996262094,True
200,-0.36583146637838543,9566,923070,39.16776676006079,False
39,7.560314114093784,9567,923109,35.43635313163506,True
15,2.259083912372589,9568,923124,77.67085794707505,True
7,2.785744013786316,9569,923131,11.66257644098329,True
85,6.854716739883577,9570,923216,37.001133751546924,True
33,3.325356481051002,9571,923249,32.99039619594687,True
33,7.013131772055441,9572,923282,59.52237958731871,True
77,7.807965567111982,9573,923359,35.40685229675409,True
17,4.898115124702454,9574,923376,22.78317072687547,True
90,6.54660016675718,9575,923466,37.327063363303765,True
39,6.205685014724736,9576,923505,34.78772278002591,True
31,5.454969358444216,9577,923536,31.313402491375314,True
42,6.251072392399734,9578,923578,35.05389054502234,True
29,3.892833502292633,9579,923607,64.0726510741476,True
34,2.1585968015873087,9580,923641,33.5448263403162,True
148,3.239014058113097,9581,923789,37.41162515414229,True
141,3.3106661247960316,9582,923930,34.622532714339584,True
26,4.654617371085455,9583,923956,55.618862651094,True
45,6.405205736441977,9584,924001,36.37402343317141,True
44,5.177615897603941,9585,924045,37.39842579553742,True
64,4.512474667430816,9586,924109,32.56517919825753,True
43,5.016802983283998,9587,924152,36.42420534959286,True
19,4.203691668510437,9588,924171,23.694011842876733,True
13,3.020218436717987,9589,924184,51.296865606910586,True
34,7.010644478797916,9590,924218,32.06468414091825,True
25,4.33484620809555,9591,924243,63.858672152572495,True
98,4.1982408887790665,9592,924341,33.223770055397225,True
200,0.05959643397935186,9593,924541,39.109159048050984,False
30,3.492638920851621,9594,924571,32.15957270892431,True
24,5.861205656528474,9595,924595,50.40269059238997,True
200,-1.1932289817110655,9596,924795,38.36045716790108,False
31,2.914352938621846,9597,924826,32.20019564286015,True
127,1.7174345278840515,9598,924953,32.71093897044876,True
108,0.7099040482541445,9599,925061,36.08659064223456,True
64,5.8432946738141425,9600,925125,43.18815449406386,True
20,3.364867333877042,9601,925145,23.557298666811946,True
36,6.425233527587999,9602,925181,34.132808650040644,True
200,-0.5361830904533401,9603,925381,39.27834962726668,False
96,5.881374264404233,9604,925477,39.69666760620783,True
54,5.246999516390636,9605,925531,29.5075482575307,True
18,3.4645409500151425,9606,925549,57.23216873972819,True
28,4.8519879931725445,9607,925577,29.204548071287235,True
32,5.360970141887667,9608,925609,32.80010342153734,True
200,1.9263802629333728,9609,925809,37.6470672713038,False
31,8.09474564790726,9610,925840,55.919579766951976,True
24,2.437950910472182,9611,925864,27.48778600315119,True
7,-1.0609454366944082,9612,925871,73.704165421952,False
30,8.395642182827,9613,925901,29.110406320076976,True
200,2.8899123548912296,9614,926101,35.57940539450387,False
47,7.478823819160467,9615,926148,38.57271987643098,True
23,3.0351989555358885,9616,926171,28.19281550594753,True
200,1.851168750666553,9617,926371,37.6823968939162,False
54,3.9864628596374923,9618,926425,38.74294452816698,True
35,5.377470347881318,9619,926460,33.46486853812277,True
39,6.742100055217747,9620,926499,35.17233789883058,True
46,2.337270904720806,9621,926545,38.70988131507432,True
22,2.0968488836288453,9622,926567,67.95911907302785,True
27,5.077245166301728,9623,926594,28.33458802006031,True
18,2.807448046207428,9624,926612,23.25443358311382,True
19,2.732219405174255,9625,926631,58.945234447984156,True
77,4.150183646549074,9626,926708,35.598727287116766,True
148,3.270738647805211,9627,926856,36.120597388092726,True
16,2.2179140530684105,9628,926872,59.436713575022516,True
12,2.701521904675565,9629,926884,65.64609397009568,True
121,6.692359229044967,9630,927005,35.91965012243917,True
18,6.669017887499147,9631,927023,21.116750451228324,True
27,5.084697654247285,9632,927050,31.21527491034783,True
22,2.4054748797416687,9633,927072,55.87603380852092,True
35,6.411785141862207,9634,927107,30.56949386051459,True
40,5.193711624325225,9635,927147,34.99149052611908,True
76,6.459848681750521,9636,927223,33.935939835632176,True
28,4.451624553203584,9637,927251,31.83666215305875,True
50,3.7561302064413606,9638,927301,37.11807613096616,True
68,5.138325066066253,9639,927369,31.18277300496519,True
55,6.622080585956581,9640,927424,38.012023168401306,True
51,7.561449968622946,9641,927475,37.53063663974839,True
43,7.9275536108017,9642,927518,35.10240563927108,True
35,7.808204624652866,9643,927553,31.49514616430268,True
51,5.857155770463466,9644,927604,38.68300334586783,True
119,7.452018120644297,9645,927723,35.810780826162706,True
16,3.817247366905212,9646,927739,20.329212188040067,True
200,0.6705072451984864,9647,927939,38.73686341516711,False
45,3.2162384954874987,9648,927984,38.74086634251192,True
100,4.94145469741842,9649,928084,38.747914124808204,True
60,8.313202698180095,9650,928144,30.981653527748694,True
130,7.114817762051293,9651,928274,38.02861696746237,True
12,3.8815773472325894,9652,928286,61.725798282330175,True
4,2.9640037131309507,9653,928290,7.168570982979296,True
83,1.948767594506243,9654,928373,37.96989324434175,True
58,4.203182418876827,9655,928431,36.375320547997646,True
200,0.9895770672417861,9656,928631,37.68147099453501,False
54,7.397798999205658,9657,928685,38.71638096211633,True
200,-0.8453853264125423,9658,928885,39.29732960082607,False
34,4.811942799091343,9659,928919,30.960247375714566,True
62,6.27001602888108,9660,928981,30.214136413628584,True
49,5.43162114728118,9661,929030,36.69939324481971,True
12,2.796444847583771,9662,929042,62.864975250770954,True
29,4.912320823669435,9663,929071,30.163071031058575,True
54,5.620719097753829,9664,929125,38.625265589568336,True
200,-0.7629454898733579,9665,929325,39.7471133429415,False
171,3.581777126177524,9666,929496,33.849896063534686,True
4,2.1470036816596987,9667,929500,45.12187617664461,True
13,4.082118396759033,9668,929513,56.156570332752125,True
32,4.23051250219345,9669,929545,30.41119201564678,True
38,7.9446321773529105,9670,929583,33.16748269036437,True
162,4.528006213710236,9671,929745,36.19617545702065,True
75,1.8698288956089237,9672,929820,36.01494623566047,True
110,5.013666987732189,9673,929930,34.941444718793406,True
61,3.0771927607358123,9674,929991,40.55753477316302,True
106,5.908588064539704,9675,930097,34.80711239199311,True
200,0.37604342616494035,9676,930297,39.00414949335246,False
83,8.303448751871677,9677,930380,35.13804527840559,True
51,3.204451603922769,9678,930431,39.23580053618044,True
49,4.124670941829683,9679,930480,39.364624932531484,True
26,3.8892710192095787,9680,930506,27.87782847650647,True
200,3.2749117359581055,9681,930706,36.767880000582075,False
200,0.9081355733630434,9682,930906,37.44737246573923,False
38,2.4413125926301777,9683,930944,36.4264963601741,True
13,3.899258677959442,9684,930957,61.17342320611578,True
119,4.609050117983533,9685,931076,36.822972736791776,True
10,2.0397224760055543,9686,931086,62.766806936471546,True
46,6.768192257788113,9687,931132,25.39347651697468,True
57,3.4881999757209856,9688,931189,40.72784264449272,True
15,6.026391015052797,9689,931204,56.84679043568538,True
112,3.6905038075523335,9690,931316,34.749705199125316,True
22,4.1513178730011004,9691,931338,25.85571802083091,True
73,1.8085884317390613,9692,931411,35.71060506941826,True
45,6.319264701130707,9693,931456,36.98722090370204,True
69,3.4209883516632607,9694,931525,44.49636388599796,True
38,7.959176902771,9695,931563,34.747629003529624,True
37,4.340313556556723,9696,931600,33.15733261544444,True
41,6.531264936923985,9697,931641,35.29588626268668,True
54,5.848417359392242,9698,931695,28.407220416557863,True
18,7.282175259590151,9699,931713,52.76691131297557,True
33,4.833353512287141,9700,931746,32.1464711166769,True
50,4.674334950170532,9701,931796,34.40101059792563,True
27,2.4534824667797,9702,931823,28.82386741951445,True
48,7.398367731571204,9703,931871,36.441576645718094,True
200,3.628270536399328,9704,932071,37.96107678736627,False
23,3.3939898896217344,9705,932094,28.09780012343705,True
58,6.497786867193293,9706,932152,38.72731721504845,True
21,4.9215592472897,9707,932173,25.689425878250503,True
71,6.4661050915718175,9708,932244,42.13396621054817,True
36,2.6698050905025696,9709,932280,34.245125746188855,True
122,3.627310220893305,9710,932402,37.18617531018027,True
74,7.346236116181041,9711,932476,35.76109243880472,True
62,5.887366166823128,9712,932538,31.91044694800884,True
51,6.234499512603811,9713,932589,37.841891607168726,True
200,3.2699013434370037,9714,932789,38.94247552948272,False
65,6.811596922180368,9715,932854,32.50713803151298,True
200,0.4949488104256159,9716,933054,37.490177865218726,False
21,3.4011955142021177,9717,933075,58.14435553982983,True
40,2.0791648143371,9718,933115,37.364189367656486,True
38,3.0941585616651173,9719,933153,34.09510864391642,True
